Country Code ISO3,UNCode,Country,IndexRank,IndexScore,GeometricRank,GeometricScore,UNReg,UnRegSub,Regions used for the SDR,SDG1_190DAY_im,SDG1_OECDPOV,SDG2_CRLYLD,SDG2_NUE,SDG2_OBESITY,SDG2_STUNTING,SDG2_UNDERNSH_im,SDG2_WASTING,SDG3_FERTILITY,SDG3_HALE,SDG3_MATMORT,SDG3_NEONAT,SDG3_PHYS,SDG3_SMOKE,SDG3_SWB,SDG3_TB,SDG3_TRAFFIC,SDG3_U5MORT,SDG3_VAC,SDG4_LITERACY,SDG4_PISA,SDG4_PRIMARY,SDG4_SCHLYRS,SDG4_TERTIARY,SDG4_UPSEC,SDG5_CONTRA,SDG5_EDAT,SDG5_LFPR,SDG5_PARL,SDG5_PAYGAP,SDG6_FRESHWAT,SDG6_IMPSAN,SDG6_IMPWAT,SDG7_CO2TWH,SDG7_ELECAC,SDG7_NSFUELAC,SDG7_REN,SDG8_ADJGROWTH,SDG8_ATMS,SDG8_CLABOR_im,SDG8_EMPOP,SDG8_UNEMP,SDG8_YNEET,SDG9_INFRQUAL,SDG9_INTUSE,SDG9_LOGPERF,SDG9_MOBUSE,SDG9_PATENTS,SDG9_RDRES,SDG9_RD_im,SDG10_GINI,SDG10_JUSTICE,SDG10_PALMA,SDG11_PIPEDWAT,SDG11_PM25,SDG11_ROOMS,SDG12_MSW,SDG12_MSWRECYCL,SDG12_WASTEWAT,SDG13_CCVM,SDG13_CO2pCAP,SDG14_BIODIV,SDG14_CLEANWAT,SDG14_CPMA,SDG14_FISH,SDG14_FISHSTOCKS,SDG15_CPTA,SDG15_FORCHG,SDG15_REDLIST,SDG16_CPI,SDG16_GOVEFF,SDG16_HOMICIDE,SDG16_PRISON,SDG16_PRS,SDG16_SAFE,SDG16_U5REG,SDG17_GOVREV,SDG17_GOVSPD,SDG17_ODA,IncomeGroup
ISR,376,Israel,29,72.29110717773438,25,70.46249389648438,Asia,Western Asia,OECD,0.0,21.0,4.448299884796143,0.8581741942588957,25.3,,1.1699999570846558,,10.2,72,5,2.1,3.344,16.2,7.2779998779296875,5.8,3.6,4.0,94,99.5497936895455,474.0,96.8635,15.95261,46.39,10.27,32.66932270916335,99.75415363327971,85.17985721286252,26.700000762939453,,79.72,100.0,100.0,1.1385642737896495,100.0,95.0,4.8,-0.7119990891187918,126.109105441943,0.0,62.3604009,4.9996232986450195,13.846,4.290322506812311,71.45,3.112302,53.0,242.02200317382812,17.3784854843651,3.926270008087158,39.20000076293945,,1.55,100.0,25.779756546020508,1.2,2.12,,88.4031733333334,0.05,8.952413558959961,91.89,72.14,,52.0,,4.16666666666667,7.381373982047119,0.747424417675898,61.0,3.7482016065937325,1.8,223,5.053686729554208,66.30034890323897,100.0,,16.80116844177246,,HIC
ESP,724,Spain,30,72.20901489257812,33,68.93067169189453,Europe,Southern Europe,OECD,0.0,15.0,3.253200054168701,0.8151572419675961,23.7,,1.1699999570846558,,8.4,73,5,2.8,4.949,23.9,6.328999996185303,12.0,3.7,4.099999904632568,96,99.6727780183822,489.3333435058594,98.44178,17.34512,31.57,35.19,19.834139599170697,95.3273445775279,81.69230534480168,41.099998474121094,8.6479998,29.55,99.9000015258789,100.0,0.8438954529180093,100.0,95.0,11.9,-1.9665095123093028,119.627873513117,0.0,51.25922637,22.442031860351562,25.85,5.732615530490875,76.19,3.773806,66.8,37.06134033203125,6.80116239582696,1.301419973373413,34.65999984741211,4.85,1.28,100.0,11.650392532348633,1.9,2.13,1.7039999961853027,92.8272,0.07,5.790764331817627,78.56,74.42,20.7792207792208,56.0,42.4122333858799,7.71276595744681,6.83736877100644,0.848106158944862,58.0,3.2165615080461505,0.8,147,4.338771224021912,81.60724409911275,100.0,,15.159199714660645,0.134,HIC
LTU,440,Lithuania,31,72.09901428222656,29,70.24585723876953,Europe,Northern Europe,Europe & C. Asia,0.0,,3.9751999378204346,0.44080167945921306,25.9,,1.1699999570846558,,13.9,65,10,2.5,4.116,,5.833000183105469,62.0,10.6,5.199999809265137,93,99.8558012189665,484.0,95.26369,16.38875,,,30.527722110888433,98.95640319975337,82.7957032092797,23.399999618530273,,9.686,92.4000015258789,96.5999984741211,2.5476190476190474,100.0,93.0914,,2.3914397115920827,51.690881418671204,0.0,,9.477295875549316,,4.9452026811513035,72.13,3.184799,48.2,,,0.9016600251197815,37.56999969482422,5.37,,99.3410052,13.752081871032715,,1.1,,45.82,0.03,4.537558555603027,92.51,70.74,42.8571428571429,79.0,,62.962962962963,9.05115666474348,0.98809193419485,61.0,3.4466014781615897,6.7,329,4.286606276035309,52.781411955270094,100.0,,12.311456680297852,,HIC
MLT,470,Malta,32,71.95318603515625,27,70.36529541015625,Europe,Southern Europe,Europe & C. Asia,0.0,,5.193700313568115,0.781760281457089,26.6,,1.1699999570846558,,13.1,71,9,4.4,3.486,,6.302000045776367,12.0,5.1,6.400000095367432,98,98.2650303791804,,95.0817,14.40634,,,30.02257336343115,91.94123570362909,61.52694101267644,12.899999618530273,,67.33,100.0,100.0,1.0,100.0,95.0,,0.9633870954096606,56.2818708734937,0.0,,5.4011359214782715,,4.411962200346448,73.17,3.076923,56.8,,,0.8424100279808044,,5.5,,100.0,14.088550567626953,,1.78,,37.0145454545455,,6.0343217849731445,87.26,82.09,25.0,79.0,6.55,36.3636363636364,10.297154955645201,0.8823839,56.0,3.889380341565322,2.8,145,4.930357301802863,76.59815026953375,100.0,,17.510101318359375,,HIC
BGR,100,Bulgaria,33,71.80294799804688,32,69.02776336669922,Europe,Eastern Europe,Europe & C. Asia,2.0299999713897705,,4.8607001304626465,0.6534391794271791,23.2,8.8,,3.2,40.8,65,11,5.6,3.866,,4.2179999351501465,27.0,8.3,10.399999618530273,88,97.8650541556247,440.3333435058594,95.04703,14.35479,,,40.813648293963254,101.06007067509918,80.86522413981113,20.399999618530273,,28.73,86.0,99.4000015258789,0.9118329466357308,100.0,93.0914,,-0.5040155297803061,90.7152511965819,,,9.760795593261719,,3.6977634758709774,55.49,2.9375,58.1,,,0.639240026473999,28.190000534057617,3.75,,99.1412152,15.933155059814453,,1.28,,28.86,0.02,6.714382648468018,92.35,70.96,83.3333333333333,88.0,,87.1794871794872,2.07641118767715,0.940300596710136,41.0,2.978547758292531,1.9,151,3.5964889036466,53.793737251774346,100.0,34.547,12.086438179016113,,UMIC
PRT,620,Portugal,34,71.49481201171875,36,68.1683120727539,Europe,Southern Europe,OECD,0.0,11.0,4.437900066375732,1.0895787777233636,20.1,,1.1699999570846558,,10.5,71,10,2.0,4.1,18.6,5.1020002365112305,25.0,7.8,3.5999999046325684,98,99.4351159010385,488.0,95.70251,16.31495,17.25,44.29,15.841584158415845,96.7045789071597,83.41085153032643,34.79999923706055,16.315001,11.82,99.69999694824219,100.0,0.8891089108910891,100.0,95.0,21.2,-2.8058862409617027,177.690637888205,3.4000000953674316,58.71091437,12.106650352478027,17.697,5.711661624908448,64.59,3.372114,36.7,13.43632984161377,8.51323127500068,1.4953299760818481,33.79999923706055,5.03,1.36,100.0,9.89574146270752,1.6,2.21,1.922700047492981,70.3305816326531,0.03,4.709849834442139,88.28,84.42,22.4489795918367,57.0,44.7532490964881,27.7777777777778,24.611271565864,0.843540489969213,63.0,3.228849265093025,1.2,136,4.6963528430823125,69.15524709127875,100.0,,16.476682662963867,0.156,HIC
ITA,380,Italy,35,70.90016174316406,35,68.27352905273438,Europe,Southern Europe,OECD,0.0,13.0,5.709000110626221,0.591329949706886,21.0,,1.1699999570846558,,5.8,73,4,2.1,3.764,21.1,5.947999954223633,6.0,6.1,3.5,86,99.91783,489.6666564941406,96.3555,16.04201,14.93,28.66,35.56485355648535,93.88379208035525,68.31345477500987,31.0,11.111,28.1,99.5,100.0,1.1747134421674192,100.0,95.0,13.2,-3.0047616225443923,91.8509887602583,0.0,47.75248776,12.118204116821289,27.713,4.109665395034833,61.96,3.775923,61.4,53.57420349121094,4.9291706723856,1.265720009803772,36.029998779296875,4.7,1.24,99.9223428,18.337345123291016,1.4,2.23,1.6502000093460083,91.4375955170658,0.04,6.702557563781738,87.04,67.36,19.1176470588235,65.0,68.3486945376373,21.0702341137124,1.9490686786578197,0.914231331633156,44.0,2.201114318090896,0.9,106,4.053781217939398,59.31791454676352,100.0,,14.65153694152832,0.212,HIC
HRV,191,Croatia,36,70.70883178710938,34,68.49478149414062,Europe,Southern Europe,Europe & C. Asia,0.0,,6.03849983215332,0.6069734005464936,23.3,,1.1699999570846558,,11.8,68,8,2.6,,,5.758999824523926,12.0,9.2,4.300000190734863,94,99.7236252928326,482.3333435058594,89.31544,14.80786,,,44.498777506112475,90.59752159490773,78.77758968391898,15.199999809265137,,0.5958,97.0,99.5999984741211,1.2030075187969924,100.0,92.4933,,-2.1798039462302956,116.819434534841,0.0,,16.105224609375,,4.5868982003058925,68.57,2.922822,65.3,,,0.7516400218009949,33.650001525878906,4.74,,99.6188761,13.93207836151123,,0.29,,13.2329178571429,0.03,4.801529884338379,89.45,69.54,36.3636363636364,69.0,7.94,27.1186440677966,1.92553350526526,0.899205178409975,51.0,2.4926649753106,1.2,108,3.7934997225985114,68.50494224706397,,,12.261595726013184,,HIC
GRC,300,Greece,37,69.89893341064453,37,66.3957290649414,Europe,Southern Europe,OECD,0.0,14.000000000000002,4.745700359344482,0.5859218696611744,22.9,,1.1699999570846558,,8.3,71,3,2.9,,38.9,4.85699987411499,4.8,9.1,4.599999904632568,97,99.3781,465.6666564941406,99.75156,17.628,26.05,19.88,41.2621359223301,93.78495166676989,73.37770315104157,19.700000762939453,6.8530002,13.89,99.0,100.0,1.2066549912434326,100.0,95.0,8.7,-5.416907013344465,59.0868871053109,0.0,41.88589576,24.915660858154297,28.306,4.323827776434825,63.21,3.166275,36.1,10.317610740661621,7.49355726688814,0.6903799772262573,34.27000045776367,3.57,1.34,100.0,15.365307807922363,1.2,2.0,1.6799999475479126,87.3333333333333,0.05,7.568519115447998,90.38,77.12,34.9397590361446,64.0,42.892098070143,40.6639004149378,4.03963526948568,0.847691314370337,46.0,2.7629902267988684,1.7,111,4.011500947238409,62.51853678819552,100.0,,14.603446006774902,0.145,HIC
POL,616,Poland,38,69.81072998046875,38,65.91634368896484,Europe,Eastern Europe,OECD,0.0,11.0,4.26800012588501,0.6570028204761408,25.2,,1.1699999570846558,,14.0,67,3,3.1,2.219,23.8,5.790999889373779,21.0,10.3,5.199999809265137,98,99.99996,520.6666870117188,96.83537,15.46559,23.72,5.93,39.277108433734945,98.60968510765474,74.96136365941155,27.399999618530273,10.62,18.96,97.19999694824219,98.30000305175781,1.7829268292682925,100.0,95.0,8.8,0.44744310877567056,63.5809567618441,0.0,53.13237669,7.363407135009766,15.841,4.102319516997406,66.6,3.083333,54.9,9.546833992004395,5.0013921556163,0.8997200131416321,32.72999954223633,5.36,1.09,99.0905077,16.981889724731445,1.1,0.88,0.7391999959945679,60.7272727272727,0.03,8.335786819458008,82.03,64.09,36.3636363636364,76.0,92.48,36.6863905325444,6.33527434280324,0.967672414865486,62.0,3.1999446417145014,1.2,217,4.297182541538552,66.0829348407991,100.0,,12.504934310913086,0.096,HIC
SRB,688,Serbia,39,68.29735565185547,39,65.1073226928711,Europe,Southern Europe,Europe & C. Asia,0.10000000149011612,,5.96589994430542,0.5458430814943389,19.5,6.0,,3.9,22.0,65,17,4.2,2.114,,5.123000144958496,24.0,7.7,6.699999809265137,86,99.26009,446.6666564941406,94.79516,14.38712,,,68.85813148788927,87.48461884652122,70.75306936162008,34.0,,2.541,96.4000015258789,99.19999694824219,1.155612244897959,100.0,67.91875,,-2.539192446051766,43.9723303800739,9.5,,19.04210662841797,,3.147492886068833,53.5,2.725668,53.7,,,0.9868000149726868,29.6200008392334,,,96.2326467,15.781842231750488,,0.79,,8.7885,0.02,6.799115180969238,,,,,,0.0,1.1830039610293899,0.956500163392566,,2.6509290629681397,1.2,142,3.106488552764432,67.79939062517009,98.9,37.864,11.64468002319336,,UMIC
URY,858,Uruguay,40,68.01892852783203,40,64.23200988769531,LAC,South America,LAC,0.0,,3.9511001110076904,0.4364475161956872,26.7,10.7,5.0,1.3,63.5,68,15,5.1,3.736,,6.485000133514404,30.0,16.6,10.100000381469727,95,98.955252522972,412.0,99.53355,15.50195,,,12.634408602150538,106.28749837960527,73.61299107257618,16.200000762939453,,2.125,96.4000015258789,99.69999694824219,0.6068376068376068,99.5,95.0,,0.4889277534721761,51.9679695121245,7.900000095367432,,7.339850902557373,,3.748476199542775,61.46,2.511075,45.5,,,0.430510014295578,45.31999969482422,,,100.0,6.684579849243164,,0.6,,6.675,0.06,2.296200752258301,84.74,80.87,0.0,59.0,51.96,4.54545454545455,15.393037832335699,0.831059903503596,74.0,3.7876337536376825,7.9,281,5.125615997875438,45.916925151214436,100.0,,13.6055326461792,,HIC
ROU,642,Romania,41,67.51053619384766,42,63.72343826293945,Europe,Eastern Europe,Europe & C. Asia,0.0,,4.06850004196167,0.6015210875007838,21.7,12.8,,3.5,38.9,66,31,6.3,2.448,,5.124000072479248,81.0,8.7,11.100000381469727,89,98.9956873753196,440.6666564941406,85.75557,14.2108,,,31.100114198705754,92.32583496647202,71.96262143156444,13.699999809265137,,3.243,79.0999984741211,100.0,1.176068376068376,100.0,82.76085,,-0.09115676943719717,64.7803745868948,0.8999999761581421,,6.906870365142822,,3.6136924626440976,54.08,2.773306,37.6,,,0.4889799952507019,27.420000076293945,3.69,,,16.8159122467041,,1.04,,13.055,0.03,4.210560321807861,93.44,77.68,100.0,61.0,,20.9302325581395,3.27035951384193,0.947215258250066,,3.2160958614466075,1.7,155,3.887201275639028,54.55424171930332,,31.374,8.901419639587402,,UMIC
CHL,152,Chile,42,67.17880249023438,44,63.48785400390625,LAC,South America,OECD,0.0,18.0,6.128399848937988,0.7829473496030465,27.8,1.8,5.0,0.3,51.5,70,22,4.9,1.024,29.8,6.670000076293945,16.0,12.4,8.100000381469727,92,98.8723787615011,436.3333435058594,92.00254,15.24619,28.8,12.2,21.66771951989893,97.81160443618813,67.59776893483101,15.800000190734863,,3.831,99.0999984741211,99.0,1.1217510259917922,99.5999984741211,93.63791,24.1,0.05483529181441009,56.5792108241011,6.599999904632568,50.20545757,6.3554205894470215,18.751,4.5729031811369225,72.35,3.172441,35.6,6.601617336273193,0.96189735919628,0.41721999645233154,52.060001373291016,,3.26,99.6660509,18.380374908447266,1.2,1.08,1.0800000429153442,68.8484293939394,0.04,4.616445541381836,86.27,70.03,5.76923076923077,75.0,63.52,7.6271186440678,7.402095573077699,0.766355226696417,70.0,4.148466375285741,3.1,266,5.0762142242269315,50.24167739377815,99.4,,12.701902389526367,,HIC
ARG,32,Argentina,43,66.82061004638672,47,62.859771728515625,LAC,South America,LAC,0.0,,4.554999828338623,0.34008761148396915,26.3,8.2,5.0,1.2,68.1,67,52,6.3,3.859,,6.573999881744385,24.0,13.6,12.5,94,99.23841,396.6666564941406,95.38,17.94733,,,24.840764331210185,100.1055966205534,65.8402207185986,36.599998474121094,,4.302,96.4000015258789,99.0999984741211,1.3096264367816093,99.80000305175781,95.0,,-1.0714383091565423,59.4499544112055,4.400000095367432,,6.666788101196289,,2.985267720222473,64.7,2.831158,32.1,,,0.6469600200653076,44.4900016784668,,,98.0915359,8.960384368896484,,1.22,,11.746875,0.05,4.562048435211182,85.89,62.36,17.6470588235294,42.0,49.36,14.7058823529412,12.5858215810009,0.861084394403873,32.0,2.3361288380059935,5.5,147,2.87602147102356,42.92960569899471,99.5,,13.039468765258789,,UMIC
MDA,498,Moldova,44,66.59922790527344,43,63.530853271484375,Europe,Eastern Europe,Europe & C. Asia,0.07999999821186066,,3.1638998985290527,0.6206283340084412,14.9,6.4,,1.9,26.7,62,23,11.9,2.984,,5.888999938964844,153.0,12.5,15.800000190734863,90,100.0,,87.85464,11.86843,,,40.918580375782874,97.6796312834219,87.52834423967718,21.799999237060547,,8.68,76.4000015258789,88.4000015258789,1.488888888888889,100.0,88.97903,,-1.2647169595059542,36.4977998241334,16.299999237060547,,5.034141540527344,,3.5021435353239228,46.6,2.554241,47.2,,,0.40498998761177063,33.029998779296875,,,85.7414363,17.06247901916504,,,,34.153,0.04,1.3988218307495117,,,,,,0.0,1.14210262205468,0.966504215444051,33.0,2.8452827398420473,6.5,188,3.232900262694848,45.0763836423387,99.6,36.721,20.555500030517578,,LMIC
CYP,196,Cyprus,45,66.52851104736328,48,62.58177185058594,Asia,Western Asia,Europe & C. Asia,0.0,,0.280100017786026,1.0872205150940797,23.8,,1.1699999570846558,,4.2,74,7,1.5,2.329,,5.689000129699707,5.3,5.2,2.700000047683716,86,99.8209860684065,442.3333435058594,97.9124,13.96636,,,,96.60129713482476,84.31654456708071,12.5,,17.63,100.0,100.0,1.3023255813953487,100.0,95.0,,-3.9914531537601188,53.1268815770558,0.0,,15.617330551147461,,4.630982398986816,69.33,2.871428,32.1,,,0.4672600030899048,,5.09,,100.0,16.460458755493164,,2.07,,9.44040816326532,0.05,6.735375881195068,93.41,69.83,0.0,47.0,83.31,17.6470588235294,1.68617640481542,0.982915645406765,61.0,3.8850175489456804,2.0,106,4.465814940134685,70.32546283404774,100.0,,15.075368881225586,,HIC
UKR,804,Ukraine,46,66.389892578125,51,60.25316619873047,Europe,Eastern Europe,Europe & C. Asia,0.0,,4.400799751281738,0.4924870749707976,20.1,3.7,,0.3,27.2,63,24,5.5,3.543,,4.681000232696533,94.0,,9.0,76,99.77241,,97.40348,15.14135,,,33.61522198731501,99.03508771929823,80.95237518564309,12.100000381469727,,8.471,95.9000015258789,96.19999694824219,1.3680949922560661,100.0,95.0,,-4.980210691415805,94.555988078525,2.4000000953674316,,9.874469757080078,,3.807098305225373,43.4,2.649754,5.4,,,0.7366200089454651,25.6200008392334,,,86.3429623,15.086874961853027,,,,14.7,0.04,6.262351989746094,88.84,71.58,5.0,90.0,32.54,1.45985401459854,5.70289470347035,0.943358381948874,27.0,2.8666472659719267,4.3,305,2.947390139102936,44.26565111080345,99.8,43.325,15.168987274169922,,LMIC
RUS,643,Russian Federation,47,66.36115264892578,41,63.80825424194336,Europe,Eastern Europe,Europe & C. Asia,0.0,,2.443199872970581,0.605310468452484,24.1,,1.1699999570846558,,26.6,61,25,5.0,,,5.716000080108643,84.0,18.9,9.600000381469727,97,99.7096024542062,481.0,96.06178,14.68839,,,28.710304601425797,99.11816995177041,84.28761720797273,13.600000381469727,,1.463,72.19999694824219,96.9000015258789,1.4590582450832073,100.0,95.0,,-1.7114457276461084,184.697696914047,0.0,,5.805064678192139,,4.129306480069452,70.52,2.589942,60.1,,,1.1180200576782227,40.11000061035156,,,93.8724641,14.227476119995117,,0.93,,21.5,0.03,12.64732837677002,92.9,77.29,5.73770491803279,31.0,2.18553595939089,6.58761528326746,5.37949832557575,0.955111827669702,29.0,3.1640317262500166,9.2,475,3.333766129841935,52.87265575085189,100.0,,11.766948699951172,,UMIC
TUR,792,Turkey,48,66.11563110351562,46,62.95448303222656,Asia,Western Asia,OECD,0.25999999046325684,19.0,2.8310999870300293,0.6932127150815234,29.5,9.5,5.0,1.7,29.0,65,16,7.1,1.711,23.8,5.331999778747559,18.0,8.9,13.5,94,99.0160196742472,462.0,94.88429,14.54396,14.03,56.53,40.172579098753594,78.33968948678869,42.41573322663611,14.899999618530273,,18.93,94.9000015258789,100.0,1.1815154038301416,100.0,95.0,10.2,0.17045902963902237,77.081471115092,5.900000095367432,28.72765425,10.264619827270508,31.559,4.893728149146364,51.04,3.533005,32.3,8.389880180358887,3.45739866729203,0.8595200181007385,40.029998779296875,,1.99,100.0,17.212566375732422,1.1,1.77,1.7699999809265137,48.9315272727273,0.04,4.38310432434082,86.9,60.87,0.0,65.0,20.81,0.0,3.3168271330993897,0.875170348842424,42.0,3.675668315265452,2.6,179,4.429535436909101,60.405526693241505,93.7,37.207,9.312119483947754,,UMIC
QAT,634,Qatar,49,65.83061218261719,45,63.05680465698242,Asia,Western Asia,MENA,0.0,,6.548399925231934,0.9309290927652863,42.3,,1.1699999570846558,,13.4,68,13,3.8,7.739,,6.611000061035156,29.0,15.2,8.0,99,99.064573397325,382.6666564941406,92.39275,13.78672,,,41.36690647482014,118.48891119259568,55.19750536238595,0.0,,374.1,98.0,100.0,2.086455331412104,97.69783020019531,95.0,,-1.7472952338478933,61.3766339869281,0.0,,0.23704098165035248,,5.594196405733266,91.49,3.439141,76.8,,,,41.099998474121094,,,94.1499967,38.35915756225586,,1.33,,67.3151865881658,0.09,44.018924713134766,91.85,93.92,0.0,81.0,,0.0,,0.836934920609453,71.0,5.662815045940283,1.1,60,5.985757132544034,92.11089433334777,,,,,HIC
ARM,51,Armenia,50,65.40739440917969,53,59.892276763916016,Asia,Western Asia,Europe & C. Asia,2.440000057220459,,3.0262999534606934,0.7751665857328773,19.5,20.8,5.800000190734863,4.2,22.7,62,25,7.4,2.698,,4.349999904632568,45.0,18.3,14.100000381469727,93,99.8072839773834,,84.11982,12.31785,,,59.04761904761905,99.63235294117646,76.78571316286387,10.699999809265137,,37.86,89.5,100.0,0.6753246753246753,100.0,81.48745,,-0.195630490577757,58.2658291286297,3.9000000953674316,,16.298620223999023,,4.313498435746755,46.3,2.375,31.0,,,0.27013999223709106,31.299999237060547,,,99.6666829,17.75092887878418,,0.68,,22.5852727272727,0.05,1.6716569662094116,,,,,,10.5263157894737,0.5930450165766871,0.841605994192051,35.0,3.4011350024154274,1.8,164,3.958414993538762,83.9518975076127,99.6,23.673,7.040042877197266,,LMIC
TUN,788,Tunisia,51,65.06478118896484,49,61.963619232177734,Africa,Northern Africa,MENA,1.9900000095367432,,1.8324999809265137,0.9716081679942808,27.1,10.1,5.0,2.8,6.7,66,62,8.2,1.222,,4.738999843597412,33.0,24.4,14.0,98,97.304444900422,396.6666564941406,98.72154,14.62357,,,28.49695916594266,75.82018226343584,36.571429116385325,31.299999237060547,,69.71,91.5999984741211,97.69999694824219,1.2880434782608696,100.0,95.0,,-3.1585216685443798,23.3483535921832,2.0999999046325684,,14.816523551940918,,3.6739420307854003,46.16,2.299082,30.9,,,1.102180004119873,36.060001373291016,,,94.5329431,16.345020294189453,,0.81,,27.7731021668479,0.07,2.4024555683135986,87.28,73.01,0.0,58.0,17.82,1.38888888888889,5.8173355286112605,0.972199378294729,38.0,3.4845487393699757,2.2,199,4.351137597436849,61.79584451470988,99.2,23.771,14.405527114868164,,LMIC
BRA,76,Brazil,52,64.4370346069336,50,60.37152862548828,LAC,South America,LAC,4.869999885559082,,4.640500068664551,0.47761632709783175,20.0,7.1,5.0,1.6,64.8,65,44,8.9,1.891,,6.982999801635742,44.0,23.4,16.399999618530273,93,98.6166157645091,402.0,87.21,15.19340264,,,13.191811978771796,104.86391856836137,73.92638499845657,9.899999618530273,,0.8648,82.80000305175781,98.0999984741211,0.7932667017359285,99.5,94.44256,,-3.010705187536919,129.253322279161,7.5,,7.167889595031738,,2.8720059157184465,57.6,2.927419,51.5,,,1.2096400260925293,54.689998626708984,,,97.6826912,16.498863220214844,,1.03,,10.8687777777778,0.06,2.1913936138153076,87.04,60.11,36.8421052631579,64.0,17.869803709007,23.8683127572016,7.3839871561066595,0.898994425628721,38.0,2.4968536936428865,25.2,274,3.914332390751486,39.517438415238196,92.8,35.585,16.692279815673828,,UMIC
CRI,188,Costa Rica,53,64.24087524414062,52,59.9548454284668,LAC,Central America,LAC,1.6799999475479126,,3.7265000343322754,1.0900786483807934,24.3,5.6,5.0,1.0,61.2,69,25,6.2,1.113,,7.22599983215332,11.0,13.9,9.699999809265137,91,99.1337034239925,425.6666564941406,89.99475,13.86196,,,10.939559405008481,100.67799740698675,64.5586284781469,33.29999923706055,,,94.5,97.80000305175781,0.696078431372549,99.5,94.48431,,-0.9902879903430584,77.1115204295491,4.099999904632568,,8.62798023223877,,3.3447517574178,49.41,2.432331,72.7,,,0.47641000151634216,50.72999954223633,,,99.5592523,9.308892250061035,,1.36,,0.9,0.06,1.7049745321273804,84.32,66.51,0.0,59.0,46.84,4.34782608695652,4.6001637652030105,0.820299837955771,55.0,3.4817519843259603,8.5,314,4.586374845670138,47.99308158377933,99.7,13.735,17.21158790588379,,UMIC
KAZ,398,Kazakhstan,54,63.85242462158203,59,58.57276916503906,Asia,Central Asia,Europe & C. Asia,0.03999999910593033,,1.1726000308990479,0.8950799295949029,23.4,13.1,5.0,4.1,36.4,60,12,7.0,3.617,,5.855000019073486,99.0,24.2,14.100000381469727,95,99.8345124020463,416.6666564941406,85.63504,15.02347,,,26.658905704307333,98.18024263431543,,26.200000762939453,,18.43,97.5,92.9000015258789,2.5670859538784065,100.0,91.10941,,0.5822306919638608,71.9984388980847,2.200000047683716,,5.630135536193848,,4.221835368020193,54.89,2.383023,57.2,,,0.15723000466823578,29.040000915527344,,,90.5130024,14.221632957458496,,,,30.5,0.03,15.810097694396973,,,,,,5.0,1.2570737898915,0.871287360395755,28.0,3.9650604932241675,7.8,295,4.23643410546439,63.28302641559394,99.7,25.262,7.473924160003662,,UMIC
ARE,784,United Arab Emirates,55,63.58126449584961,58,59.154232025146484,Asia,Western Asia,MENA,0.0,,,1.1601807234318966,37.2,,5.0,,34.2,67,6,3.5,2.533,,6.901000022888184,1.6,10.9,6.800000190734863,94,95.0064510896258,441.3333435058594,91.20433,13.33,,,42.69406392694064,116.4126611957796,,22.5,,1867.0,97.5999984741211,99.5999984741211,1.5781544256120525,97.69783020019531,95.0,,0.8918101933308494,60.8972768351005,0.0,,3.6549289226531982,,6.428505578313057,90.4,3.703943,89.0,,,0.48910999298095703,,,,,40.94919967651367,,2.0,,67.06395,0.04,20.433837890625,91.49,77.94,30.0,78.0,,17.6470588235294,,0.868619414641438,70.0,5.286216882599547,0.7,238,5.4596705533078715,89.97180576238063,100.0,,,,HIC
MEX,484,Mexico,56,63.367645263671875,57,59.17130661010742,LAC,Central America,OECD,2.680000066757202,20.0,3.5817999839782715,0.7688710306022174,28.1,13.6,5.0,1.6,70.9,67,38,7.0,2.095,11.8,7.186999797821045,21.0,12.3,13.199999809265137,87,98.8754158046833,417.3333435058594,96.06227,13.06026,17.32,55.96,18.967587034813928,93.16639379420903,55.37084517499314,42.400001525878906,13.556,17.21,85.19999694824219,96.0999984741211,1.5207001009761023,99.0999984741211,86.13372,8.7,-1.5808410179800974,48.9932455307677,4.199999809265137,45.3320326,4.299540042877197,22.378,4.11716892678983,44.39,3.036238,13.5,1.8255618810653687,0.82792844682788,0.42868998646736145,47.15999984741211,,2.93,95.8538954,11.92851448059082,1.0,1.24,1.1779999732971191,37.4474987011556,0.04,3.876107692718506,82.07,69.36,58.3333333333333,50.0,24.7225239317646,16.4705882352941,4.865373585514781,0.680894024088652,35.0,3.109504047192032,21.5,210,4.001749463454919,39.88289365193818,93.4,24.225,11.812806129455566,,UMIC
GEO,268,Georgia,57,63.28474426269531,54,59.565895080566406,Asia,Western Asia,Europe & C. Asia,11.489999771118164,,2.007999897003174,1.0940718149600535,20.8,11.3,7.400000095367432,1.6,41.5,65,36,7.2,4.272,,4.296999931335449,106.0,11.8,11.899999618530273,91,99.80049,,96.47341,13.79685,,,46.403712296983755,97.91467026505731,73.4799443656282,11.300000190734863,,2.879,86.30000305175781,100.0,0.6534653465346535,100.0,54.30392,,1.9525270311045138,58.2663453516666,18.399999618530273,,12.254375457763672,,4.232859802246093,48.9,2.421053,16.4,,,0.17657999694347382,42.099998474121094,,,96.1928409,15.505420684814453,,1.69,,0.0,0.06,2.046895742416382,92.91,63.21,,95.0,,0.0,0.28357783689148,0.861185618213665,52.0,4.052733487256253,4.3,225,4.33911122083664,72.9742646523395,99.6,27.512,11.592606544494629,,UMIC
